vt_group,no.,salary,financial_achievement,incentive_target,incentive,a,b
190,113,67728000,175.0,10,11852400.0,95.0,80.0
190,114,58800000,175.0,10,10290000.0,95.0,80.0
190,115,68640000,175.0,10,12012000.0,95.0,80.0
190,116,55728000,175.0,10,9752400.0,95.0,80.0
190,117,65328000,175.0,10,11432400.0,95.0,80.0
190,118,63624000,175.0,10,11134200.0,95.0,80.0
190,119,58224000,175.0,10,10189200.0,95.0,80.0
190,120,58272000,175.0,10,10197600.0,95.0,80.0
190,121,58992000,175.0,10,10323600.0,95.0,80.0
190,122,58200000,175.0,10,10185000.0,95.0,80.0
190,123,58560000,175.0,10,10248000.0,95.0,80.0
190,124,59544000,175.0,10,10420200.0,95.0,80.0
190,125,60336000,175.0,10,10558800.0,95.0,80.0
190,126,62040000,175.0,10,10857000.0,95.0,80.0
190,127,68856000,175.0,10,12049800.0,95.0,80.0
190,128,65040000,175.0,10,11382000.0,95.0,80.0
190,129,74712000,175.0,10,13074600.0,95.0,80.0
190,130,72984000,175.0,10,12772200.0,95.0,80.0
190,131,65136000,175.0,10,11398800.0,95.0,80.0
190,132,64224000,175.0,10,11239200.0,95.0,80.0
190,133,66216000,175.0,10,11587800.0,95.0,80.0
190,134,61560000,175.0,10,10773000.0,95.0,80.0
190,135,73152000,175.0,10,12801600.0,95.0,80.0
190,136,64344000,175.0,10,11260200.0,95.0,80.0
190,137,57936000,175.0,10,10138800.0,95.0,80.0
190,138,59520000,175.0,10,10416000.0,95.0,80.0
190,139,64512000,175.0,10,11289600.0,95.0,80.0
190,140,57744000,175.0,10,10105200.0,95.0,80.0
190,141,57576000,175.0,10,10075800.0,95.0,80.0
190,142,61896000,175.0,10,10831800.0,95.0,80.0
190,143,56280000,175.0,10,9849000.0,95.0,80.0
190,144,59064000,175.0,10,10336200.0,95.0,80.0
190,145,59088000,175.0,10,10340400.0,95.0,80.0
190,146,59184000,175.0,10,10357200.0,95.0,80.0
190,147,63240000,175.0,10,11067000.0,95.0,80.0
190,148,57384000,175.0,10,10042200.0,95.0,80.0
190,149,63240000,175.0,10,11067000.0,95.0,80.0
190,150,64512000,175.0,10,11289600.0,95.0,80.0
190,151,62928000,175.0,10,11012400.0,95.0,80.0
190,152,62928000,175.0,10,11012400.0,95.0,80.0
190,153,59136000,175.0,10,10348800.0,95.0,80.0
190,154,59280000,175.0,10,10374000.0,95.0,80.0
190,155,58200000,175.0,10,10185000.0,95.0,80.0
190,156,64512000,175.0,10,11289600.0,95.0,80.0
190,157,64344000,175.0,10,11260200.0,95.0,80.0
190,158,84984000,175.0,10,14872200.0,95.0,80.0
190,159,66000000,175.0,10,11550000.0,95.0,80.0
190,160,62520000,175.0,10,10941000.0,95.0,80.0
190,161,60552000,175.0,10,10596600.0,95.0,80.0
190,162,67344000,175.0,10,11785200.0,95.0,80.0
190,163,61224000,175.0,10,10714200.0,95.0,80.0
190,164,57864000,175.0,10,10126200.0,95.0,80.0
190,165,57576000,175.0,10,10075800.0,95.0,80.0
190,166,55728000,175.0,10,9752400.0,95.0,80.0
190,167,60504000,175.0,10,10588200.0,95.0,80.0
190,168,58272000,175.0,10,10197600.0,95.0,80.0
190,169,60096000,175.0,10,10516800.0,95.0,80.0
190,170,59280000,175.0,10,10374000.0,95.0,80.0
190,171,67488000,175.0,10,11810400.0,95.0,80.0
190,172,69648000,175.0,10,12188400.0,95.0,80.0
190,173,66720000,175.0,10,11676000.0,95.0,80.0
190,174,62664000,175.0,10,10966200.0,95.0,80.0
190,175,63240000,175.0,10,11067000.0,95.0,80.0
190,176,65160000,175.0,10,11403000.0,95.0,80.0
190,177,61224000,175.0,10,10714200.0,95.0,80.0
190,178,62352000,175.0,10,10911600.0,95.0,80.0
190,179,57384000,175.0,10,10042200.0,95.0,80.0
190,180,68112000,175.0,10,11919600.0,95.0,80.0
190,181,64008000,175.0,10,11201400.0,95.0,80.0
190,182,60072000,175.0,10,10512600.0,95.0,80.0
190,183,62040000,175.0,10,10857000.0,95.0,80.0
190,184,62664000,175.0,10,10966200.0,95.0,80.0
190,185,59736000,175.0,10,10453800.0,95.0,80.0
190,186,57384000,175.0,10,10042200.0,95.0,80.0
190,187,57384000,175.0,10,10042200.0,95.0,80.0
190,188,55728000,175.0,10,9752400.0,95.0,80.0
190,189,59280000,175.0,10,10374000.0,95.0,80.0
190,190,59664000,175.0,10,10441200.0,95.0,80.0
190,191,69000000,175.0,10,12075000.0,95.0,80.0
190,192,75288000,175.0,10,13175400.0,95.0,80.0
190,193,68808000,175.0,10,12041400.0,95.0,80.0
190,194,74496000,175.0,10,13036800.0,95.0,80.0
190,195,64440000,175.0,10,11277000.0,95.0,80.0
190,196,72120000,175.0,10,12621000.0,95.0,80.0
190,197,63312000,175.0,10,11079600.0,95.0,80.0
190,198,74976000,175.0,10,13120800.0,95.0,80.0
190,199,57384000,175.0,10,10042200.0,95.0,80.0
190,200,57384000,175.0,10,10042200.0,95.0,80.0
190,201,57384000,175.0,10,10042200.0,95.0,80.0
190,202,55728000,175.0,10,9752400.0,95.0,80.0
190,203,57384000,175.0,10,10042200.0,95.0,80.0
190,204,62040000,175.0,10,10857000.0,95.0,80.0
190,205,82440000,175.0,10,14427000.0,95.0,80.0
190,206,62784000,175.0,10,10987200.0,95.0,80.0
190,207,57744000,175.0,10,10105200.0,95.0,80.0
190,208,72744000,175.0,10,12730200.0,95.0,80.0
190,209,61944000,175.0,10,10840200.0,95.0,80.0
190,210,80256000,175.0,10,14044800.0,95.0,80.0
190,211,57384000,175.0,10,10042200.0,95.0,80.0
190,212,56280000,175.0,10,9849000.0,95.0,80.0
190,213,57576000,175.0,10,10075800.0,95.0,80.0
190,214,57384000,175.0,10,10042200.0,95.0,80.0
190,215,65760000,175.0,10,11508000.0,95.0,80.0
190,216,75264000,175.0,10,13171200.0,95.0,80.0
190,217,64848000,175.0,10,11348400.0,95.0,80.0
191,1,58152000,175.5,10,10205676.0,95.5,80.0
191,2,65448000,175.5,10,11486124.0,95.5,80.0
191,3,55728000,175.5,10,9780264.0,95.5,80.0
191,4,57336000,175.5,10,10062468.0,95.5,80.0
191,5,62736000,175.5,10,11010168.0,95.5,80.0
191,6,55728000,175.5,10,9780264.0,95.5,80.0
191,7,57384000,175.5,10,10070892.0,95.5,80.0
191,8,57840000,175.5,10,10150920.0,95.5,80.0
191,9,60648000,175.5,10,10643724.0,95.5,80.0
191,10,63624000,175.5,10,11166012.0,95.5,80.0
191,11,62784000,175.5,10,11018592.0,95.5,80.0
191,12,57384000,175.5,10,10070892.0,95.5,80.0
191,13,56520000,175.5,10,9919260.0,95.5,80.0
191,14,59064000,175.5,10,10365732.0,95.5,80.0
191,15,55728000,175.5,10,9780264.0,95.5,80.0
191,16,55728000,175.5,10,9780264.0,95.5,80.0
191,17,57384000,175.5,10,10070892.0,95.5,80.0
191,18,57384000,175.5,10,10070892.0,95.5,80.0
191,19,57384000,175.5,10,10070892.0,95.5,80.0
191,20,57384000,175.5,10,10070892.0,95.5,80.0
191,21,59064000,175.5,10,10365732.0,95.5,80.0
191,22,57384000,175.5,10,10070892.0,95.5,80.0
191,23,59064000,175.5,10,10365732.0,95.5,80.0
191,24,60480000,175.5,10,10614240.0,95.5,80.0
191,25,63816000,175.5,10,11199708.0,95.5,80.0
191,26,55728000,175.5,10,9780264.0,95.5,80.0
191,27,57384000,175.5,10,10070892.0,95.5,80.0
191,28,57384000,175.5,10,10070892.0,95.5,80.0
191,29,57384000,175.5,10,10070892.0,95.5,80.0
191,30,57384000,175.5,10,10070892.0,95.5,80.0
191,31,57384000,175.5,10,10070892.0,95.5,80.0
191,32,56808000,175.5,10,9969804.0,95.5,80.0
191,33,58488000,175.5,10,10264644.0,95.5,80.0
191,34,58848000,175.5,10,10327824.0,95.5,80.0
191,35,65448000,175.5,10,11486124.0,95.5,80.0
191,36,65040000,175.5,10,11414520.0,95.5,80.0
191,37,61032000,175.5,10,10711116.0,95.5,80.0
191,38,55728000,175.5,10,9780264.0,95.5,80.0
191,39,57384000,175.5,10,10070892.0,95.5,80.0
191,40,59688000,175.5,10,10475244.0,95.5,80.0
191,41,59064000,175.5,10,10365732.0,95.5,80.0
191,42,65304000,175.5,10,11460852.0,95.5,80.0
191,43,68736000,175.5,10,12063168.0,95.5,80.0
191,44,62760000,175.5,10,11014380.0,95.5,80.0
191,45,57744000,175.5,10,10134072.0,95.5,80.0
191,46,57384000,175.5,10,10070892.0,95.5,80.0
191,47,57936000,175.5,10,10167768.0,95.5,80.0
191,48,59688000,175.5,10,10475244.0,95.5,80.0
191,49,59400000,175.5,10,10424700.0,95.5,80.0
191,50,62040000,175.5,10,10888020.0,95.5,80.0
191,51,62064000,175.5,10,10892232.0,95.5,80.0
191,52,63360000,175.5,10,11119680.0,95.5,80.0
191,53,57360000,175.5,10,10066680.0,95.5,80.0
191,54,57384000,175.5,10,10070892.0,95.5,80.0
191,55,58008000,175.5,10,10180404.0,95.5,80.0
191,56,55728000,175.5,10,9780264.0,95.5,80.0
191,57,60552000,175.5,10,10626876.0,95.5,80.0
191,58,64920000,175.5,10,11393460.0,95.5,80.0
191,59,66624000,175.5,10,11692512.0,95.5,80.0
191,60,61920000,175.5,10,10866960.0,95.5,80.0
191,61,63744000,175.5,10,11187072.0,95.5,80.0
191,62,62472000,175.5,10,10963836.0,95.5,80.0
191,63,57624000,175.5,10,10113012.0,95.5,80.0
191,64,58368000,175.5,10,10243584.0,95.5,80.0
191,65,57384000,175.5,10,10070892.0,95.5,80.0
191,66,58200000,175.5,10,10214100.0,95.5,80.0
191,67,59040000,175.5,10,10361520.0,95.5,80.0
191,68,57936000,175.5,10,10167768.0,95.5,80.0
191,69,59544000,175.5,10,10449972.0,95.5,80.0
191,70,60408000,175.5,10,10601604.0,95.5,80.0
191,71,63096000,175.5,10,11073348.0,95.5,80.0
191,72,60192000,175.5,10,10563696.0,95.5,80.0
191,73,67776000,175.5,10,11894688.0,95.5,80.0
191,74,65136000,175.5,10,11431368.0,95.5,80.0
191,75,62280000,175.5,10,10930140.0,95.5,80.0
191,76,61488000,175.5,10,10791144.0,95.5,80.0
191,77,65496000,175.5,10,11494548.0,95.5,80.0
191,78,58488000,175.5,10,10264644.0,95.5,80.0
191,79,63144000,175.5,10,11081772.0,95.5,80.0
191,80,59736000,175.5,10,10483668.0,95.5,80.0
191,81,63144000,175.5,10,11081772.0,95.5,80.0
191,82,60552000,175.5,10,10626876.0,95.5,80.0
191,83,67488000,175.5,10,11844144.0,95.5,80.0
191,84,59760000,175.5,10,10487880.0,95.5,80.0
191,85,65880000,175.5,10,11561940.0,95.5,80.0
191,86,61704000,175.5,10,10829052.0,95.5,80.0
191,87,62184000,175.5,10,10913292.0,95.5,80.0
191,88,65448000,175.5,10,11486124.0,95.5,80.0
191,89,61920000,175.5,10,10866960.0,95.5,80.0
191,90,55728000,175.5,10,9780264.0,95.5,80.0
191,91,56280000,175.5,10,9877140.0,95.5,80.0
191,92,57936000,175.5,10,10167768.0,95.5,80.0
191,93,55728000,175.5,10,9780264.0,95.5,80.0
191,94,58488000,175.5,10,10264644.0,95.5,80.0
191,95,59832000,175.5,10,10500516.0,95.5,80.0
191,96,63840000,175.5,10,11203920.0,95.5,80.0
191,97,62544000,175.5,10,10976472.0,95.5,80.0
191,98,63864000,175.5,10,11208132.0,95.5,80.0
191,99,57384000,175.5,10,10070892.0,95.5,80.0
191,100,59040000,175.5,10,10361520.0,95.5,80.0
191,101,63312000,175.5,10,11111256.0,95.5,80.0
191,102,65520000,175.5,10,11498760.0,95.5,80.0
191,103,60336000,175.5,10,10588968.0,95.5,80.0
191,104,62664000,175.5,10,10997532.0,95.5,80.0
191,105,59784000,175.5,10,10492092.0,95.5,80.0
191,106,58272000,175.5,10,10226736.0,95.5,80.0
191,107,55728000,175.5,10,9780264.0,95.5,80.0
191,108,55728000,175.5,10,9780264.0,95.5,80.0
191,109,58488000,175.5,10,10264644.0,95.5,80.0
191,110,69912000,175.5,10,12269556.0,95.5,80.0
191,111,92664000,175.5,10,16262532.0,95.5,80.0
191,112,60696000,175.5,10,10652148.0,95.5,80.0
191,113,67728000,175.5,10,11886264.0,95.5,80.0
191,114,58800000,175.5,10,10319400.0,95.5,80.0
191,115,68640000,175.5,10,12046320.0,95.5,80.0
191,116,55728000,175.5,10,9780264.0,95.5,80.0
191,117,65328000,175.5,10,11465064.0,95.5,80.0
191,118,63624000,175.5,10,11166012.0,95.5,80.0
191,119,58224000,175.5,10,10218312.0,95.5,80.0
191,120,58272000,175.5,10,10226736.0,95.5,80.0
191,121,58992000,175.5,10,10353096.0,95.5,80.0
191,122,58200000,175.5,10,10214100.0,95.5,80.0
191,123,58560000,175.5,10,10277280.0,95.5,80.0
191,124,59544000,175.5,10,10449972.0,95.5,80.0
191,125,60336000,175.5,10,10588968.0,95.5,80.0
191,126,62040000,175.5,10,10888020.0,95.5,80.0
191,127,68856000,175.5,10,12084228.0,95.5,80.0
191,128,65040000,175.5,10,11414520.0,95.5,80.0
191,129,74712000,175.5,10,13111956.0,95.5,80.0
191,130,72984000,175.5,10,12808692.0,95.5,80.0
191,131,65136000,175.5,10,11431368.0,95.5,80.0
191,132,64224000,175.5,10,11271312.0,95.5,80.0
191,133,66216000,175.5,10,11620908.0,95.5,80.0
191,134,61560000,175.5,10,10803780.0,95.5,80.0
191,135,73152000,175.5,10,12838176.0,95.5,80.0
191,136,64344000,175.5,10,11292372.0,95.5,80.0
191,137,57936000,175.5,10,10167768.0,95.5,80.0
191,138,59520000,175.5,10,10445760.0,95.5,80.0
191,139,64512000,175.5,10,11321856.0,95.5,80.0
191,140,57744000,175.5,10,10134072.0,95.5,80.0
191,141,57576000,175.5,10,10104588.0,95.5,80.0
191,142,61896000,175.5,10,10862748.0,95.5,80.0
191,143,56280000,175.5,10,9877140.0,95.5,80.0
191,144,59064000,175.5,10,10365732.0,95.5,80.0
191,145,59088000,175.5,10,10369944.0,95.5,80.0
191,146,59184000,175.5,10,10386792.0,95.5,80.0
191,147,63240000,175.5,10,11098620.0,95.5,80.0
191,148,57384000,175.5,10,10070892.0,95.5,80.0
191,149,63240000,175.5,10,11098620.0,95.5,80.0
191,150,64512000,175.5,10,11321856.0,95.5,80.0
191,151,62928000,175.5,10,11043864.0,95.5,80.0
191,152,62928000,175.5,10,11043864.0,95.5,80.0
191,153,59136000,175.5,10,10378368.0,95.5,80.0
191,154,59280000,175.5,10,10403640.0,95.5,80.0
191,155,58200000,175.5,10,10214100.0,95.5,80.0
191,156,64512000,175.5,10,11321856.0,95.5,80.0
191,157,64344000,175.5,10,11292372.0,95.5,80.0
191,158,84984000,175.5,10,14914692.0,95.5,80.0
191,159,66000000,175.5,10,11583000.0,95.5,80.0
191,160,62520000,175.5,10,10972260.0,95.5,80.0
191,161,60552000,175.5,10,10626876.0,95.5,80.0
191,162,67344000,175.5,10,11818872.0,95.5,80.0
191,163,61224000,175.5,10,10744812.0,95.5,80.0
191,164,57864000,175.5,10,10155132.0,95.5,80.0
191,165,57576000,175.5,10,10104588.0,95.5,80.0
191,166,55728000,175.5,10,9780264.0,95.5,80.0
191,167,60504000,175.5,10,10618452.0,95.5,80.0
191,168,58272000,175.5,10,10226736.0,95.5,80.0
191,169,60096000,175.5,10,10546848.0,95.5,80.0
191,170,59280000,175.5,10,10403640.0,95.5,80.0
191,171,67488000,175.5,10,11844144.0,95.5,80.0
191,172,69648000,175.5,10,12223224.0,95.5,80.0
191,173,66720000,175.5,10,11709360.0,95.5,80.0
191,174,62664000,175.5,10,10997532.0,95.5,80.0
191,175,63240000,175.5,10,11098620.0,95.5,80.0
191,176,65160000,175.5,10,11435580.0,95.5,80.0
191,177,61224000,175.5,10,10744812.0,95.5,80.0
191,178,62352000,175.5,10,10942776.0,95.5,80.0
191,179,57384000,175.5,10,10070892.0,95.5,80.0
191,180,68112000,175.5,10,11953656.0,95.5,80.0
191,181,64008000,175.5,10,11233404.0,95.5,80.0
191,182,60072000,175.5,10,10542636.0,95.5,80.0
191,183,62040000,175.5,10,10888020.0,95.5,80.0
191,184,62664000,175.5,10,10997532.0,95.5,80.0
191,185,59736000,175.5,10,10483668.0,95.5,80.0
191,186,57384000,175.5,10,10070892.0,95.5,80.0
191,187,57384000,175.5,10,10070892.0,95.5,80.0
191,188,55728000,175.5,10,9780264.0,95.5,80.0
191,189,59280000,175.5,10,10403640.0,95.5,80.0
191,190,59664000,175.5,10,10471032.0,95.5,80.0
191,191,69000000,175.5,10,12109500.0,95.5,80.0
191,192,75288000,175.5,10,13213044.0,95.5,80.0
191,193,68808000,175.5,10,12075804.0,95.5,80.0
191,194,74496000,175.5,10,13074048.0,95.5,80.0
191,195,64440000,175.5,10,11309220.0,95.5,80.0
191,196,72120000,175.5,10,12657060.0,95.5,80.0
191,197,63312000,175.5,10,11111256.0,95.5,80.0
191,198,74976000,175.5,10,13158288.0,95.5,80.0
191,199,57384000,175.5,10,10070892.0,95.5,80.0
191,200,57384000,175.5,10,10070892.0,95.5,80.0
191,201,57384000,175.5,10,10070892.0,95.5,80.0
191,202,55728000,175.5,10,9780264.0,95.5,80.0
191,203,57384000,175.5,10,10070892.0,95.5,80.0
191,204,62040000,175.5,10,10888020.0,95.5,80.0
191,205,82440000,175.5,10,14468220.0,95.5,80.0
191,206,62784000,175.5,10,11018592.0,95.5,80.0
191,207,57744000,175.5,10,10134072.0,95.5,80.0
191,208,72744000,175.5,10,12766572.0,95.5,80.0
191,209,61944000,175.5,10,10871172.0,95.5,80.0
191,210,80256000,175.5,10,14084928.0,95.5,80.0
191,211,57384000,175.5,10,10070892.0,95.5,80.0
191,212,56280000,175.5,10,9877140.0,95.5,80.0
191,213,57576000,175.5,10,10104588.0,95.5,80.0
191,214,57384000,175.5,10,10070892.0,95.5,80.0
191,215,65760000,175.5,10,11540880.0,95.5,80.0
191,216,75264000,175.5,10,13208832.0,95.5,80.0
191,217,64848000,175.5,10,11380824.0,95.5,80.0
192,1,58152000,176.0,10,10234752.0,96.0,80.0
192,2,65448000,176.0,10,11518848.0,96.0,80.0
192,3,55728000,176.0,10,9808128.0,96.0,80.0
192,4,57336000,176.0,10,10091136.0,96.0,80.0
192,5,62736000,176.0,10,11041536.0,96.0,80.0
192,6,55728000,176.0,10,9808128.0,96.0,80.0
192,7,57384000,176.0,10,10099584.0,96.0,80.0
192,8,57840000,176.0,10,10179840.0,96.0,80.0
192,9,60648000,176.0,10,10674048.0,96.0,80.0
192,10,63624000,176.0,10,11197824.0,96.0,80.0
192,11,62784000,176.0,10,11049984.0,96.0,80.0
192,12,57384000,176.0,10,10099584.0,96.0,80.0
192,13,56520000,176.0,10,9947520.0,96.0,80.0
192,14,59064000,176.0,10,10395264.0,96.0,80.0
192,15,55728000,176.0,10,9808128.0,96.0,80.0
192,16,55728000,176.0,10,9808128.0,96.0,80.0
192,17,57384000,176.0,10,10099584.0,96.0,80.0
192,18,57384000,176.0,10,10099584.0,96.0,80.0
192,19,57384000,176.0,10,10099584.0,96.0,80.0
192,20,57384000,176.0,10,10099584.0,96.0,80.0
192,21,59064000,176.0,10,10395264.0,96.0,80.0
192,22,57384000,176.0,10,10099584.0,96.0,80.0
192,23,59064000,176.0,10,10395264.0,96.0,80.0
192,24,60480000,176.0,10,10644480.0,96.0,80.0
192,25,63816000,176.0,10,11231616.0,96.0,80.0
192,26,55728000,176.0,10,9808128.0,96.0,80.0
192,27,57384000,176.0,10,10099584.0,96.0,80.0
192,28,57384000,176.0,10,10099584.0,96.0,80.0
192,29,57384000,176.0,10,10099584.0,96.0,80.0
192,30,57384000,176.0,10,10099584.0,96.0,80.0
192,31,57384000,176.0,10,10099584.0,96.0,80.0
192,32,56808000,176.0,10,9998208.0,96.0,80.0
192,33,58488000,176.0,10,10293888.0,96.0,80.0
192,34,58848000,176.0,10,10357248.0,96.0,80.0
192,35,65448000,176.0,10,11518848.0,96.0,80.0
192,36,65040000,176.0,10,11447040.0,96.0,80.0
192,37,61032000,176.0,10,10741632.0,96.0,80.0
192,38,55728000,176.0,10,9808128.0,96.0,80.0
192,39,57384000,176.0,10,10099584.0,96.0,80.0
192,40,59688000,176.0,10,10505088.0,96.0,80.0
192,41,59064000,176.0,10,10395264.0,96.0,80.0
192,42,65304000,176.0,10,11493504.0,96.0,80.0
192,43,68736000,176.0,10,12097536.0,96.0,80.0
192,44,62760000,176.0,10,11045760.0,96.0,80.0
192,45,57744000,176.0,10,10162944.0,96.0,80.0
192,46,57384000,176.0,10,10099584.0,96.0,80.0
192,47,57936000,176.0,10,10196736.0,96.0,80.0
192,48,59688000,176.0,10,10505088.0,96.0,80.0
192,49,59400000,176.0,10,10454400.0,96.0,80.0
192,50,62040000,176.0,10,10919040.0,96.0,80.0
192,51,62064000,176.0,10,10923264.0,96.0,80.0
192,52,63360000,176.0,10,11151360.0,96.0,80.0
192,53,57360000,176.0,10,10095360.0,96.0,80.0
192,54,57384000,176.0,10,10099584.0,96.0,80.0
192,55,58008000,176.0,10,10209408.0,96.0,80.0
192,56,55728000,176.0,10,9808128.0,96.0,80.0
192,57,60552000,176.0,10,10657152.0,96.0,80.0
192,58,64920000,176.0,10,11425920.0,96.0,80.0
192,59,66624000,176.0,10,11725824.0,96.0,80.0
192,60,61920000,176.0,10,10897920.0,96.0,80.0
192,61,63744000,176.0,10,11218944.0,96.0,80.0
192,62,62472000,176.0,10,10995072.0,96.0,80.0
192,63,57624000,176.0,10,10141824.0,96.0,80.0
192,64,58368000,176.0,10,10272768.0,96.0,80.0
192,65,57384000,176.0,10,10099584.0,96.0,80.0
192,66,58200000,176.0,10,10243200.0,96.0,80.0
192,67,59040000,176.0,10,10391040.0,96.0,80.0
192,68,57936000,176.0,10,10196736.0,96.0,80.0
192,69,59544000,176.0,10,10479744.0,96.0,80.0
192,70,60408000,176.0,10,10631808.0,96.0,80.0
192,71,63096000,176.0,10,11104896.0,96.0,80.0
192,72,60192000,176.0,10,10593792.0,96.0,80.0
192,73,67776000,176.0,10,11928576.0,96.0,80.0
192,74,65136000,176.0,10,11463936.0,96.0,80.0
192,75,62280000,176.0,10,10961280.0,96.0,80.0
192,76,61488000,176.0,10,10821888.0,96.0,80.0
192,77,65496000,176.0,10,11527296.0,96.0,80.0
192,78,58488000,176.0,10,10293888.0,96.0,80.0
192,79,63144000,176.0,10,11113344.0,96.0,80.0
192,80,59736000,176.0,10,10513536.0,96.0,80.0
192,81,63144000,176.0,10,11113344.0,96.0,80.0
192,82,60552000,176.0,10,10657152.0,96.0,80.0
192,83,67488000,176.0,10,11877888.0,96.0,80.0
192,84,59760000,176.0,10,10517760.0,96.0,80.0
192,85,65880000,176.0,10,11594880.0,96.0,80.0
192,86,61704000,176.0,10,10859904.0,96.0,80.0
192,87,62184000,176.0,10,10944384.0,96.0,80.0
192,88,65448000,176.0,10,11518848.0,96.0,80.0
192,89,61920000,176.0,10,10897920.0,96.0,80.0
192,90,55728000,176.0,10,9808128.0,96.0,80.0
192,91,56280000,176.0,10,9905280.0,96.0,80.0
192,92,57936000,176.0,10,10196736.0,96.0,80.0
192,93,55728000,176.0,10,9808128.0,96.0,80.0
192,94,58488000,176.0,10,10293888.0,96.0,80.0
192,95,59832000,176.0,10,10530432.0,96.0,80.0
192,96,63840000,176.0,10,11235840.0,96.0,80.0
192,97,62544000,176.0,10,11007744.0,96.0,80.0
192,98,63864000,176.0,10,11240064.0,96.0,80.0
192,99,57384000,176.0,10,10099584.0,96.0,80.0
192,100,59040000,176.0,10,10391040.0,96.0,80.0
192,101,63312000,176.0,10,11142912.0,96.0,80.0
192,102,65520000,176.0,10,11531520.0,96.0,80.0
192,103,60336000,176.0,10,10619136.0,96.0,80.0
192,104,62664000,176.0,10,11028864.0,96.0,80.0
192,105,59784000,176.0,10,10521984.0,96.0,80.0
192,106,58272000,176.0,10,10255872.0,96.0,80.0
192,107,55728000,176.0,10,9808128.0,96.0,80.0
192,108,55728000,176.0,10,9808128.0,96.0,80.0
192,109,58488000,176.0,10,10293888.0,96.0,80.0
192,110,69912000,176.0,10,12304512.0,96.0,80.0
192,111,92664000,176.0,10,16308864.0,96.0,80.0
192,112,60696000,176.0,10,10682496.0,96.0,80.0
192,113,67728000,176.0,10,11920128.0,96.0,80.0
192,114,58800000,176.0,10,10348800.0,96.0,80.0
192,115,68640000,176.0,10,12080640.0,96.0,80.0
192,116,55728000,176.0,10,9808128.0,96.0,80.0
192,117,65328000,176.0,10,11497728.0,96.0,80.0
192,118,63624000,176.0,10,11197824.0,96.0,80.0
192,119,58224000,176.0,10,10247424.0,96.0,80.0
192,120,58272000,176.0,10,10255872.0,96.0,80.0
192,121,58992000,176.0,10,10382592.0,96.0,80.0
192,122,58200000,176.0,10,10243200.0,96.0,80.0
192,123,58560000,176.0,10,10306560.0,96.0,80.0
192,124,59544000,176.0,10,10479744.0,96.0,80.0
192,125,60336000,176.0,10,10619136.0,96.0,80.0
192,126,62040000,176.0,10,10919040.0,96.0,80.0
192,127,68856000,176.0,10,12118656.0,96.0,80.0
192,128,65040000,176.0,10,11447040.0,96.0,80.0
192,129,74712000,176.0,10,13149312.0,96.0,80.0
192,130,72984000,176.0,10,12845184.0,96.0,80.0
192,131,65136000,176.0,10,11463936.0,96.0,80.0
192,132,64224000,176.0,10,11303424.0,96.0,80.0
192,133,66216000,176.0,10,11654016.0,96.0,80.0
192,134,61560000,176.0,10,10834560.0,96.0,80.0
192,135,73152000,176.0,10,12874752.0,96.0,80.0
192,136,64344000,176.0,10,11324544.0,96.0,80.0
192,137,57936000,176.0,10,10196736.0,96.0,80.0
192,138,59520000,176.0,10,10475520.0,96.0,80.0
192,139,64512000,176.0,10,11354112.0,96.0,80.0
192,140,57744000,176.0,10,10162944.0,96.0,80.0
192,141,57576000,176.0,10,10133376.0,96.0,80.0
192,142,61896000,176.0,10,10893696.0,96.0,80.0
192,143,56280000,176.0,10,9905280.0,96.0,80.0
192,144,59064000,176.0,10,10395264.0,96.0,80.0
192,145,59088000,176.0,10,10399488.0,96.0,80.0
192,146,59184000,176.0,10,10416384.0,96.0,80.0
192,147,63240000,176.0,10,11130240.0,96.0,80.0
192,148,57384000,176.0,10,10099584.0,96.0,80.0
192,149,63240000,176.0,10,11130240.0,96.0,80.0
192,150,64512000,176.0,10,11354112.0,96.0,80.0
192,151,62928000,176.0,10,11075328.0,96.0,80.0
192,152,62928000,176.0,10,11075328.0,96.0,80.0
192,153,59136000,176.0,10,10407936.0,96.0,80.0
192,154,59280000,176.0,10,10433280.0,96.0,80.0
192,155,58200000,176.0,10,10243200.0,96.0,80.0
192,156,64512000,176.0,10,11354112.0,96.0,80.0
192,157,64344000,176.0,10,11324544.0,96.0,80.0
192,158,84984000,176.0,10,14957184.0,96.0,80.0
192,159,66000000,176.0,10,11616000.0,96.0,80.0
192,160,62520000,176.0,10,11003520.0,96.0,80.0
192,161,60552000,176.0,10,10657152.0,96.0,80.0
192,162,67344000,176.0,10,11852544.0,96.0,80.0
192,163,61224000,176.0,10,10775424.0,96.0,80.0
192,164,57864000,176.0,10,10184064.0,96.0,80.0
192,165,57576000,176.0,10,10133376.0,96.0,80.0
192,166,55728000,176.0,10,9808128.0,96.0,80.0
192,167,60504000,176.0,10,10648704.0,96.0,80.0
192,168,58272000,176.0,10,10255872.0,96.0,80.0
192,169,60096000,176.0,10,10576896.0,96.0,80.0
192,170,59280000,176.0,10,10433280.0,96.0,80.0
192,171,67488000,176.0,10,11877888.0,96.0,80.0
192,172,69648000,176.0,10,12258048.0,96.0,80.0
192,173,66720000,176.0,10,11742720.0,96.0,80.0
192,174,62664000,176.0,10,11028864.0,96.0,80.0
192,175,63240000,176.0,10,11130240.0,96.0,80.0
192,176,65160000,176.0,10,11468160.0,96.0,80.0
