source,year,cu,outlet,plant,items,ytd_june_,fc_7+5,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,budget,target,vs_fc_7+5,vs_fc_7+5_1,comments
2024_698_242_7811_20231004,2024,698,242,7811,PMME Total,-13047537.468999999,-25378397.825000003,-2301577.727,-2355475.194,-2277829.074,-2207994.2970000003,-2266082.47,-2270963.2780000004,-2452967.732,-2525491.045,-2476246.6319999998,-2393650.275,-2407183.9529999997,-2406775.9430000004,-28342237.62,-10173113.0,-2963839.794999998,0.11678593012204841,
2024_698_242_7811_20231004,2024,698,242,7811,Period expenses ICO,-30670.106,-30670.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30670.106,-1,
2024_698_242_7811_20231004,2024,698,242,7811,Compensation,-23713.674,-38189.742,-5623.209,-7018.068,-4546.102,-2051.139,-3081.234,-2038.503,-2452.392,-1769.457,-3925.694,-1943.457,-2881.503,-1980.328,-39311.085999999996,,-1121.3439999999973,0.029362439788150452,- No HC increase
2024_698_242_7811_20231004,2024,698,242,7811,Assessment from Central Functions,-675245.938,-1276999.541,-142865.198,-122781.109,-122715.001,-115372.974,-121949.818,-118769.219,-149989.32,-126136.234,-124895.163,-119553.381,-121377.896,-122483.08,-1508888.393,,-231888.85199999996,0.18158882956090272,- CF assessment increase according to the sales portion increase
2024_698_242_7811_20231004,2024,698,242,7811,NSHS Services in PE VK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,
2024_698_242_7811_20231004,2024,698,242,7811,NSHS Allocations in PE VK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,
2024_698_242_7811_20231004,2024,698,242,7811,Others (remaining),-47071.291000000085,-63026.544999999925,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-3064.4910833333465,-36773.89300000016,,26252.65199999977,-0.416533255947947,- other cost reduction than 2023(burden material)
2024_698_242_7811_20231004,2024,698,242,7811,PE distribution,-746030.903,-1378215.828,-151552.89808333336,-132863.66808333335,-130325.59408333334,-120488.60408333334,-128095.54308333334,-123872.21308333334,-155506.20308333336,-130970.18208333333,-131885.34808333335,-124561.32908333333,-127323.89008333333,-127527.89908333334,-1584973.372,0.0,-206757.544,0.1500182625968216,
2024_698_242_7811_20231004,2024,698,242,7811,Sales & distribution expenses w/o PE distribution,-1169765.7880000002,-2431681.3959999997,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-283613.79,-3403365.48,,-971684.0840000003,0.3995935016809251,
2024_698_242_7811_20231004,2024,698,242,7811,"R, D & E  expenses",-7095342.053,-15142525.719,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-1829795.0880000002,-21957541.056,,-6815015.337000001,0.45005803281871914,
2024_698_242_7811_20231004,2024,698,242,7811,"Finance, general & administration expenses",-2526816.699,-5355030.103,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-576697.1838333333,-6920366.206,,-1565336.1030000001,0.2923113545380569,
2024_698_242_7811_20231004,2024,698,242,7811,Total Period Expenses,-24616163.018000003,-49716520.977,-5143236.686916667,-5178444.923916668,-5098260.729916668,-5018588.962916668,-5084284.074916667,-5084941.552916667,-5298579.996916668,-5346567.288916667,-5298238.0419166675,-5208317.665916667,-5224613.904916667,-5224409.903916668,-62208483.734000005,-10173113.0,-12491962.757000007,0.25126381555899857,
2024_698_242_7811_20231004,2024,698,242,7811,Plant Orignated PMME,-5600532.844,-10937526.428000001,-1020739.5669999998,-1074637.034,-996990.914,-878384.7829999999,-935264.6229999999,-940145.431,-1122149.885,-1117853.406,-1066343.368,-983747.0109999999,-997280.689,-996872.679,-12130409.39,-10173113.0,-1192882.9619999994,0.10906332157024345,
2024_698_242_7811_20231004,2024,698,242,7811,% of Total Sales,-0.0445912942377193,-0.03906088856309047,-0.039657450641147875,-0.045062605520145294,-0.03973556592787051,-0.034104767644522305,-0.03617864702475924,-0.039635206122180376,-0.04135692184529656,-0.04540851769462413,-0.049482835190321456,-0.03957682074687418,-0.03941824836991763,-0.03825360753979638,-0.04049937666944933,0.0,-0.061146319698873845,,
2024_698_242_7811_20231004,2024,698,242,7811,"PMME others (Depr, NPF, SHS)",-7447004.625,-14440871.397,-1280838.1600000001,-1280838.1600000001,-1280838.1600000001,-1329609.5140000004,-1330817.8470000003,-1330817.8470000005,-1330817.8469999998,-1407637.639,-1409903.2639999997,-1409903.264,-1409903.2639999997,-1409903.2640000004,-16211828.23,0.0,639338.4589999989,0.12263503941790566,
2024_698_242_7811_20231004,2024,698,242,7811,% of Total Sales,-0.05929285367530495,-0.051572288497343736,-0.049762718867445134,-0.05370920870313944,-0.05104843829059446,-0.051624327299982654,-0.051479750176398005,-0.056105404480683296,-0.04904739591779651,-0.05717989344136814,-0.06542546513667469,-0.056721380726777966,-0.05572745732561711,-0.054103083840392766,-0.054125868046006824,0.0,0.03277202798190297,,
2024_698_242_7811_20231004,2024,698,242,7811,PMME Total,-13047537.469,-25378397.825000003,-2301577.727,-2355475.194,-2277829.074,-2207994.2970000003,-2266082.47,-2270963.2780000004,-2452967.732,-2525491.045,-2476246.6319999998,-2393650.275,-2407183.9529999997,-2406775.9430000004,-28342237.62,-10173113.0,-553544.5030000005,0.11678593012204841,
2024_698_242_7811_20231004,2024,698,242,7811,% of Total Sales,-0.10388414791302426,-0.09063317706043422,-0.08942016950859301,-0.09877181422328472,-0.09078400421846497,-0.08572909494450495,-0.08765839720115724,-0.09574061060286367,-0.09040431776309307,-0.10258841113599228,-0.11490830032699614,-0.09629820147365215,-0.09514570569553474,-0.09235669138018915,-0.09462524471545615,0.0,-0.028374291716970874,,
2024_698_242_7811_20231004,2024,698,242,7811,CF assessments,-4063430.404,-8039379.29,-708906.112,-690039.277,-688148.7760000001,-634583.743,-671144.384,-682877.6490000001,-865587.1070000001,-773049.544,-742246.179,-741248.047,-729710.536,-753087.0939999999,-8680628.447999999,-9271213.0,-641249.1579999998,0.07976351592188635,
2024_698_242_7811_20231004,2024,698,242,7811,% of Total Sales,-0.03235292530305865,-0.028710815066851362,-0.027542195928070702,-0.02893532118199573,-0.027426509783549942,-0.02463878191524438,-0.0259617387146541,-0.028789159083138647,-0.03190128058026344,-0.03140218002569213,-0.034443357035163595,-0.029820920172625127,-0.028842342445270907,-0.028898673565876453,-0.02898171281283437,0.0,-0.03286996903364412,,
2024_698_242_7811_20231004,2024,698,242,7811,Check vs Race entry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024_698_242_7821_20231004,2024,698,242,7821,Sales,78052717.703,140545930.374,11127901.29,10434389.29,11994791.29,11697014.333,10596707.133,10596707.133,10596707.133,9729817.134,9764157.288,10061934.243,10408690.243,10408690.246,127417506.756,0.0,-13128423.618000016,-0.09341020108561382,
2024_698_242_7821_20231004,2024,698,242,7821,Assessment from Central Functions (520),-1931959.469,-3872603.279,-253151.499,-255376.493,-255822.164,-233170.497,-245821.461,-253301.411,-324251.647,-289298.181,-278807.175,-278501.181,-272726.357,-282078.251,-3222306.317,-5086861.0,650296.9620000003,-0.16792243231481296,"Comparing to FC, Central assessment cost decrease as sales amount decrease"
2024_698_242_7821_20231004,2024,698,242,7821,Assessment from FF (520),-121435.331,-310920.361,-28258.053,-29969.393,-28699.674,-26246.814,-26725.01,-29354.676,-35514.9,-29917.932,-32249.135,-29435.114,-29894.879,-30517.768,-356783.348,,-45862.98700000002,0.14750718432364107,"FFQ HC increase influences on allocation out +2 HC for new project (HVD, VPC, eCAI)"
2024_698_242_7821_20231004,2024,698,242,7821,Compensation (E01-299),-341764.654,-454794.048,-70673.24,-82731.05,-61443.426,-39957.755,-48828.54,-39848.937,-50418.95,-38532.838,-57055.716,-40031.266,-48109.359,-40348.781,-617979.858,,-163185.81,0.3588125454095652,"Average HC increase vs FC (1.8 -> 2.0) -31K EUR
Other compensation increase -32K EUR
Target gap -71K EUR : FC5+7 figure is applied for FC7+5 (384K EUR)"
2024_698_242_7821_20231004,2024,698,242,7821,Maintenance (E01-320),-2443.2,-3729.604,0.0,0.0,0.0,0.0,-5000.0,0.0,0.0,-13000.0,0.0,0.0,0.0,0.0,-18000.0,,-14270.396,3.8262496500969005,
2024_698_242_7821_20231004,2024,698,242,7821,Product Validation / Requalification after G60,-55999.345,-133213.386,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.484,-15544.476,-186533.8,-145000.0,-53320.41399999999,0.40026318376142767,Target amount is applied rather than VT lab survey result
2024_698_242_7821_20231004,2024,698,242,7821,Related project expenses (RPE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,No PRE is expected due to no new project in 2024
2024_698_242_7821_20231004,2024,698,242,7821,Others (remaining),-187469.295,-412366.842,-29194.24,-29789.37,-30822.288,-35193.219,-29899.415,-37777.43,-29140.21,-93848.892,-35763.954,-29910.777,-35382.095,-29485.054,-446206.944,,-33840.10200000001,0.08206310147506968,Calibration and Inspection fee -26K   cost reduction measure in Fees and purchased service +24K
2024_698_242_7821_20231004,2024,698,242,7821,Plant Originated PMME,-2641071.294,-5187627.5200000005,-396821.516,-413410.79,-392332.03599999996,-350112.769,-371818.91,-375826.93799999997,-454870.19100000005,-480142.327,-419420.46400000004,-393422.822,-401657.174,-397974.33,-4847810.267,-5231861.0,339817.2530000005,-0.0655053300742765,
2024_698_242_7821_20231004,2024,698,242,7821,NSHS Allocations in PE MGK & PE FGK,-1330313.863,-2580003.457,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-215714.087,-2588569.044,-2580003.456,-8565.58700000029,0.003319990512710591,FC 7+5
2024_698_242_7821_20231004,2024,698,242,7821,NSHS Services in PE MGK & PE FGK,-579621.89,-1111026.218,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-96754.433,-1161053.196,-1111026.216,-50026.97799999989,0.04502772048895065,FC 7+5
2024_698_242_7821_20231004,2024,698,242,7821,"Shared equipment ""K662x"" accounts",19663.404,39326.808,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,9757.316,117087.792,,77760.984,1.9773022005752416,Line share cost increase
2024_698_242_7821_20231004,2024,698,242,7821,PMME Depreciation intangible development assets,-1154126.853,-2308253.709,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-192354.476,-2308253.712,,-0.003000000026077032,1.299683916045069e-09,Depreciation of intangible asset capitalization 'RDE HMC 7 STEP'
2024_698_242_7821_20231004,2024,698,242,7821,PMME Depreciation w/o intangible,-2044738.737,-4014285.015,-314373.56,-314373.56,-314373.56,-315522.987,-315522.987,-316489.654,-317667.779,-326443.3,-326443.3,-326443.3,-326443.3,-326443.3,-3840540.587,,173744.4280000003,-0.04328153764637466,No new project investment is expected
2024_698_242_7821_20231004,2024,698,242,7821,PMME Others,-5089137.938999999,-9974241.591,-809439.24,-809439.24,-809439.24,-810588.6670000001,-810588.6670000001,-811555.334,-812733.459,-821508.98,-821508.98,-821508.98,-821508.98,-821508.98,-9781328.747,-3691029.672,192912.8440000005,-0.01934110400675182,
2024_698_242_7821_20231004,2024,698,242,7821,Delta RACE vs. RACE CTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2024_698_242_7821_20231004,2024,698,242,7821,PMME Total,-7730209.233,-15161869.111000001,-1206260.7559999998,-1222850.03,-1201771.276,-1160701.436,-1182407.577,-1187382.272,-1267603.6500000001,-1301651.3070000003,-1240929.4440000001,-1214931.802,-1223166.1539999999,-1219483.31,-14629139.013999999,-8922890.672,532730.0970000029,-0.03513617569838434,
2024_698_242_7821_20231004,2024,698,242,7821,Period expenses ICO,-3860834.188,-6842464.744,-520905.909,-472449.545,-581476.364,-557248.182,-484563.636,-484563.636,-484563.636,-423993.182,-436107.273,-460335.455,-484563.636,-484563.637,-5875334.091,,967130.6529999999,-0.14134243860709028,
2024_698_242_7821_20231004,2024,698,242,7821,Compensation,-4797.837,-6648.529,-1335.449,-1459.089,-964.696,-465.703,-671.722,-463.176,-545.954,-409.367,-995.946,-444.167,-631.776,-451.541,-8838.586,,-2190.056999999999,0.3294047450195372,
2024_698_242_7821_20231004,2024,698,242,7821,Assessment from Central Functions,-409410.594,-776343.341,-59686.311,-51094.433,-51077.165,-47956.952,-50767.216,-49406.818,-62626.056,-52381.455,-51978.022,-49694.093,-50472.453,-50945.961,-628086.935,,148256.40599999996,-0.19096757603283154,
2024_698_242_7821_20231004,2024,698,242,7821,NSHS Services in PE VK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7821_20231004,2024,698,242,7821,NSHS Allocations in PE VK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7821_20231004,2024,698,242,7821,Others (remaining),0.0,0.0,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-1083.5373333333312,-13002.447999999975,,-13002.447999999975,0,
2024_698_242_7821_20231004,2024,698,242,7821,PE distribution,-414208.431,-782991.87,-62105.297333333336,-53637.05933333333,-53125.39833333334,-49506.19233333333,-52522.475333333336,-50953.53133333333,-64255.54733333333,-53874.359333333334,-54057.505333333334,-51221.797333333336,-52187.76633333333,-52481.039333333334,-649927.969,0.0,133063.90099999995,-0.16994288970075766,
2024_698_242_7821_20231004,2024,698,242,7821,Sales & distribution expenses w/o PE distribution,-710548.285,-1303990.009,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-121227.15800000001,-1454725.8960000002,,-150735.8870000001,0.11559589104183088,
2024_698_242_7821_20231004,2024,698,242,7821,"R, D & E  expenses",-5028863.374,-10226978.114,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-905337.122,-10864045.464,,-637067.3499999996,0.06229282422418603,
2024_698_242_7821_20231004,2024,698,242,7821,"Finance, general & administration expenses",-1295507.065,-2489984.633,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-215271.24375,-2583254.925,,-93270.2919999999,0.03745817976700749,
2024_698_242_7821_20231004,2024,698,242,7821,Total Period Expenses,-19040170.576,-36808278.481000006,-3031107.486083333,-2990772.158083333,-3078208.5620833333,-3009291.334083333,-2961329.212083333,-2964734.9630833333,-3058258.357083333,-3021354.372083334,-2972929.7460833336,-2968324.578083333,-3001753.0800833334,-2998363.510083333,-36056427.359,-8922890.672,751851.1220000088,-0.020426141972059497,
2024_698_242_7821_20231004,2024,698,242,7821,Plant Orignated PMME,-2641071.294,-5187627.5200000005,-396821.516,-413410.79,-392332.03599999996,-350112.769,-371818.91,-375826.93799999997,-454870.19100000005,-480142.327,-419420.46400000004,-393422.822,-401657.174,-397974.33,-4847810.267,-5231861.0,339817.2530000005,-0.0655053300742765,
2024_698_242_7821_20231004,2024,698,242,7821,% of Total Sales,-0.03383701902667368,-0.036910549499337725,-0.03566004996437203,-0.03962002744101183,-0.032708533772245404,-0.029931806445021646,-0.03508815571981704,-0.03546638906624202,-0.0429256169195669,-0.049347518086664176,-0.04295511139660371,-0.03910011857548173,-0.03858863743880941,-0.03823481346780776,-0.03804665771936179,0.0,-0.02588408653527043,,
2024_698_242_7821_20231004,2024,698,242,7821,"PMME others (Depr, NPF, SHS)",-5089137.938999999,-9974241.591,-809439.24,-809439.24,-809439.24,-810588.6670000001,-810588.6670000001,-811555.334,-812733.459,-821508.98,-821508.98,-821508.98,-821508.98,-821508.98,-9781328.747,-3691029.672,192912.8440000005,-0.01934110400675182,
2024_698_242_7821_20231004,2024,698,242,7821,% of Total Sales,-0.0652012907271824,-0.0709678434975529,-0.0727396135987831,-0.07757418450696889,-0.0674825614243764,-0.0692987666701528,-0.07649439177909194,-0.07658561511742405,-0.07669679352267894,-0.08443210891696086,-0.08413516453791889,-0.0816452344211568,-0.07892529807508461,-0.07892529805233672,-0.07676597192982984,0.0,-0.014694288485291036,,
2024_698_242_7821_20231004,2024,698,242,7821,PMME Total,-7730209.232999999,-15161869.111000001,-1206260.756,-1222850.03,-1201771.276,-1160701.4360000002,-1182407.577,-1187382.2719999999,-1267603.6500000001,-1301651.307,-1240929.4440000001,-1214931.802,-1223166.154,-1219483.31,-14629139.013999999,-8922890.672,532730.097000001,-0.03513617569838434,
2024_698_242_7821_20231004,2024,698,242,7821,% of Total Sales,-0.09903830975385608,-0.10787839299689063,-0.10839966356315514,-0.11719421194798073,-0.10019109519662181,-0.09923057311517447,-0.11158254749890899,-0.11205200418366605,-0.11962241044224585,-0.13377962700362506,-0.12709027593452263,-0.12074535299663852,-0.11751393551389404,-0.11716011152014448,-0.11481262964919162,0.0,-0.04057837502056146,,
2024_698_242_7821_20231004,2024,698,242,7821,CF assessments,-2341370.063,-4648946.62,-312837.81,-306470.926,-306899.32899999997,-281127.449,-296588.677,-302708.229,-386877.703,-341679.636,-330785.197,-328195.274,-323198.81,-333024.212,-3850393.252,-5086861.0,798553.3680000002,-0.17177081891295198,
2024_698_242_7821_20231004,2024,698,242,7821,% of Total Sales,-0.029997290701768972,-0.033077774700618595,-0.028112921012440076,-0.029371237499612207,-0.02558604994284982,-0.0240341202461276,-0.0279887585150269,-0.028566254139204585,-0.03650923802500827,-0.035116758238552113,-0.03387749574728071,-0.032617513300518985,-0.03105086254414728,-0.03199482395280034,-0.03021871444536555,0.0,-0.06082629500964046,,
2024_698_242_7821_20231004,2024,698,242,7821,Check vs Race entry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024_698_242_7831_20231004,2024,698,242,7831,Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304019.999,851255.999,851255.999,2006531.997,0.0,2006531.997,0,
2024_698_242_7831_20231004,2024,698,242,7831,Assessment from Central Functions (520),-43989.956,-89641.211,-20516.217,-20627.539,-20940.913,-19136.718,-19721.855,-20027.051,-26586.477,-26799.153,-21936.836,-21415.752,-21268.358,-22458.404,-261435.273,-1570494.9999999998,-171794.06199999998,1.9164629759408314,CF assessment increase according to the sales start
2024_698_242_7831_20231004,2024,698,242,7831,Assessment from FF (520),0.0,0.0,-720.08,-763.689,-731.333,-668.828,-681.014,-748.024,-905.0,-762.376,-821.781,-750.073,-761.789,-777.662,-9091.649,,-9091.649,0,FF1 quality assessment(0.6% of total)
2024_698_242_7831_20231004,2024,698,242,7831,Compensation (E01-299),0.0,-3824.364,-12130.156,-12038.33,-10966.659,-9885.018,-10331.595,-9879.541,-12814.286,-10156.518,-11787.849,-10231.952,-10638.622,-10247.937,-131108.463,,-127284.09899999999,33.282422645961525,1 NPL with other compensation of var HC 
2024_698_242_7831_20231004,2024,698,242,7831,Maintenance (E01-320),0.0,0.0,-336.286,-336.286,-336.286,-336.286,-336.286,-336.286,-336.286,-11336.286,-2336.286,-336.286,-336.286,-336.286,-17035.432,,-17035.432,0,FF assumption for 1 line(fix portion)
2024_698_242_7831_20231004,2024,698,242,7831,Product Validation / Requalification after G60,0.0,0.0,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-9076.898,-108922.776,-472700.0,-108922.776,0,VT lab survey result is much less than target
2024_698_242_7831_20231004,2024,698,242,7831,Related project expenses (RPE),0.0,0.0,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.667,-9666.663,-116000.0,-145000.0,-116000.0,0,"Spare part -60K EUR, others(utility,shelves, fence) -20K EUR"
2024_698_242_7831_20231004,2024,698,242,7831,Others (remaining),-457.377,-1152.266,-3653.105,-4050.67,-5204.086,-3997.503,-13661.527,-3606.979,-3578.9,-3994.601,-3987.948,-13630.994,-4038.629,-3638.949,-67043.891,,-65891.625,57.18438711200365,"Burden material and test material -12K EUR, 
canteen/working meal for night -9K EUR, training -3K EUR
insurance -3K EUR, tax -2K EUR, travel/ent -15K EUR"
2024_698_242_7831_20231004,2024,698,242,7831,Plant Originated PMME,-44447.333,-94617.841,-56099.40900000001,-56560.079,-56922.842000000004,-52767.918,-63475.842000000004,-53341.446,-62964.514,-71792.499,-59614.265,-65108.622,-55787.249,-56202.799,-710637.4839999999,-2188195.0,-616019.6429999999,6.510607687613586,
2024_698_242_7831_20231004,2024,698,242,7831,NSHS Allocations in PE MGK & PE FGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,NSHS Services in PE MGK & PE FGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,"Shared equipment ""K662x"" accounts",0.0,0.0,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-862.762,-10353.144,,-10353.144,0,Line share from PL ENC(fixed amount will be posted)
2024_698_242_7831_20231004,2024,698,242,7831,PMME Depreciation intangible development assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,PMME Depreciation w/o intangible,0.0,0.0,-6669.317,-6669.317,-6669.317,-6669.317,-6669.317,-6669.317,-39799.515,-39799.515,-73512.015,-73512.015,-73512.015,-73512.015,-413662.992,,-413662.992,0,"SMD -93K EUR, Backend -192K EUR"
2024_698_242_7831_20231004,2024,698,242,7831,PMME Others,0.0,0.0,-7532.079,-7532.079,-7532.079,-7532.079,-7532.079,-7532.079,-40662.277,-40662.277,-74374.777,-74374.777,-74374.777,-74374.777,-424016.13600000006,0.0,-424016.13600000006,0,
2024_698_242_7831_20231004,2024,698,242,7831,Delta RACE vs. RACE CTL,0.0,0.0,-8414.681999999993,-8414.682,-8414.682,-8414.682000000008,-8414.682,-8414.681999999993,-8414.681999999993,-8414.682000000015,-8414.681999999986,-8414.681999999972,-8414.681999999979,-8414.686000000016,-100976.18799999997,,,,
2024_698_242_7831_20231004,2024,698,242,7831,PMME Total,-44447.333,-94617.841,-72046.17,-72506.84,-72869.603,-68714.679,-79422.603,-69288.207,-112041.473,-120869.45800000001,-142403.724,-147898.08099999998,-138576.70799999998,-138992.26200000002,-1235629.808,-2188195.0,-1141011.967,12.059162996543115,
2024_698_242_7831_20231004,2024,698,242,7831,Period expenses ICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,Compensation,,,,,,,,,,,,,,,0.0,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,Assessment from Central Functions,,,-936.771,-800.741,-800.38,-751.725,-796.304,-775.12,-980.171,-814.051,-814.26,-778.344,-790.18,-797.698,-9835.745000000003,,-9835.745000000003,0,CF assessment
2024_698_242_7831_20231004,2024,698,242,7831,NSHS Services in PE VK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,NSHS Allocations in PE VK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,
2024_698_242_7831_20231004,2024,698,242,7831,Others (remaining),-226.861,-451.213,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-5.649999999999788,-67.79999999999745,,383.41300000000257,-0.8497383718997514,Insurance
2024_698_242_7831_20231004,2024,698,242,7831,PE distribution,-226.861,-451.213,-942.4209999999997,-806.3909999999997,-806.0299999999997,-757.3749999999998,-801.9539999999997,-780.7699999999998,-985.8209999999998,-819.7009999999998,-819.9099999999997,-783.9939999999998,-795.8299999999997,-803.3479999999997,-9903.545,0.0,-9452.332,20.94871380035593,
2024_698_242_7831_20231004,2024,698,242,7831,Sales & distribution expenses w/o PE distribution,0.0,0.0,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-1924.952,-23099.424,,-23099.424,0,
2024_698_242_7831_20231004,2024,698,242,7831,"R, D & E  expenses",-974444.991,-3730345.159,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-240771.32700000002,-2889255.924,,841089.2349999999,-0.2254722282121132,
2024_698_242_7831_20231004,2024,698,242,7831,"Finance, general & administration expenses",-16113.737,-32347.634,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-7784.145583333334,-93409.747,,-61062.113000000005,1.8876840575109761,
2024_698_242_7831_20231004,2024,698,242,7831,Total Period Expenses,-1035232.922,-3857761.847,-323469.0155833333,-323793.65558333334,-324156.05758333334,-319952.4785833334,-330704.98158333334,-320549.4015833334,-363507.71858333336,-372169.58358333335,-393704.05858333333,-399162.4995833333,-389852.9625833333,-390276.03458333336,-4251298.448,-2188195.0,-393536.6009999998,0.10201163695629223,
2024_698_242_7831_20231004,2024,698,242,7831,Plant Orignated PMME,-44447.333,-94617.841,-56099.40900000001,-56560.079,-56922.842000000004,-52767.918,-63475.842000000004,-53341.446,-62964.514,-71792.499,-59614.265,-65108.622,-55787.249,-56202.799,-710637.4839999999,-2188195.0,-616019.6429999999,6.510607687613586,
2024_698_242_7831_20231004,2024,698,242,7831,% of Total Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21415900998012963,-0.0655352197993732,-0.0660233808231876,-0.35416204927830014,0.0,-0.3070071366522046,,
